,price_close,price_open,price_high,price_low,time_close,time_open,trades_count,volume_traded,request_type,symbol_id,time_start,time_end,granularity
146,14171.98,14221.93,14774.0,13450.0,2017-12-24T19:00:00,2017-12-24T19:00:00,,15425.34695081121,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
147,14221.94,15075.89,15109.27,13210.0,2017-12-23T19:00:00,2017-12-23T19:00:00,,24834.82066788159,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
148,15075.89,14229.47,16261.0,13750.0,2017-12-22T19:00:00,2017-12-22T19:00:00,,30793.214152218046,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
149,14210.57,15758.8,15974.95,10400.0,2017-12-21T19:00:00,2017-12-21T19:00:00,,103036.53574243,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
150,15758.8,16496.9,17364.57,15151.0,2017-12-20T19:00:00,2017-12-20T19:00:00,,28737.595032966772,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
151,16496.89,17838.73,17890.0,14001.0,2017-12-19T19:00:00,2017-12-19T19:00:00,,47979.103007315534,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
152,17838.73,19039.01,19099.0,16800.0,2017-12-18T19:00:00,2017-12-18T19:00:00,,32145.810476434497,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
153,19039.01,19378.99,19385.0,18200.0,2017-12-17T19:00:00,2017-12-17T19:00:00,,26383.858211827166,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
154,19378.99,19650.02,19891.99,19010.0,2017-12-16T19:00:00,2017-12-16T19:00:00,,21467.90058045762,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
155,19650.01,17738.68,19797.0,17630.0,2017-12-15T19:00:00,2017-12-15T19:00:00,,24840.1150026251,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
156,17738.67,16749.79,17899.0,16745.0,2017-12-14T19:00:00,2017-12-14T19:00:00,,28605.299334422663,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
157,16749.78,16689.62,17199.6,16256.0,2017-12-13T19:00:00,2017-12-13T19:00:00,,16329.303500194284,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
158,16689.61,17730.12,17900.0,15700.0,2017-12-12T19:00:00,2017-12-12T19:00:00,,31844.20438863102,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
159,17730.12,16885.76,18149.99,16375.0,2017-12-11T19:00:00,2017-12-11T19:00:00,,38218.84482136798,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
160,16885.76,15290.01,17493.0,15200.0,2017-12-10T19:00:00,2017-12-10T19:00:00,,41163.653611322865,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
161,15290.01,15309.99,16300.0,13501.0,2017-12-09T19:00:00,2017-12-09T19:00:00,,52871.31424993294,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
162,15309.98,16367.03,16499.0,13550.0,2017-12-08T19:00:00,2017-12-08T19:00:00,,41168.59693972279,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
163,16367.03,17390.01,17777.69,13788.99,2017-12-07T19:00:00,2017-12-07T19:00:00,,68496.89159951825,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
164,17390.01,14090.0,19697.0,13500.0,2017-12-06T19:00:00,2017-12-06T19:00:00,,84513.11185831222,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
165,14090.0,11718.34,14425.0,11717.5,2017-12-05T19:00:00,2017-12-05T19:00:00,,51353.20275899833,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
166,11718.35,11643.99,11875.0,11532.0,2017-12-04T19:00:00,2017-12-04T19:00:00,,17711.468115550742,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
167,11643.98,11290.0,11650.0,10950.0,2017-12-03T19:00:00,2017-12-03T19:00:00,,20180.786529130546,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
168,11290.0,10930.24,11891.0,10601.0,2017-12-02T19:00:00,2017-12-02T19:00:00,,31415.65084227253,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
169,10930.24,10869.85,11100.0,10701.0,2017-12-01T19:00:00,2017-12-01T19:00:00,,20197.018101529393,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
170,10869.84,9903.01,10937.0,9517.0,2017-11-30T19:00:00,2017-11-30T19:00:00,,33257.43098237812,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
171,9903.0,9920.81,10850.0,9135.6,2017-11-29T19:00:00,2017-11-29T19:00:00,,42531.48776062427,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
172,9935.98,9949.0,11485.0,8595.55,2017-11-28T19:00:00,2017-11-28T19:00:00,,70209.19882951982,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
173,9949.0,9768.71,9989.95,9705.99,2017-11-27T19:00:00,2017-11-27T19:00:00,,18958.89551282001,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
174,9768.71,9401.11,9795.0,9401.0,2017-11-26T19:00:00,2017-11-26T19:00:00,,25683.326246394772,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
175,9401.11,8795.5,9596.0,8795.5,2017-11-25T19:00:00,2017-11-25T19:00:00,,28641.41040719668,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
176,8795.5,8215.01,8795.5,8203.98,2017-11-24T19:00:00,2017-11-24T19:00:00,,16482.327858463268,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
177,8215.01,8031.16,8324.0,7900.0,2017-11-23T19:00:00,2017-11-23T19:00:00,,14748.680837883549,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
178,8031.16,8250.0,8274.98,8031.16,2017-11-22T19:00:00,2017-11-22T19:00:00,,11919.916700691301,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
179,8250.0,8109.0,8298.98,8103.13,2017-11-21T19:00:00,2017-11-21T19:00:00,,13690.731759502296,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
180,8109.0,8256.01,8375.0,7802.99,2017-11-20T19:00:00,2017-11-20T19:00:00,,31250.16074778162,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
181,8256.01,8031.83,8293.25,7969.0,2017-11-19T19:00:00,2017-11-19T19:00:00,,15693.214261162948,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
182,8031.82,7777.01,8098.62,7700.0,2017-11-18T19:00:00,2017-11-18T19:00:00,,14765.84963561178,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
183,7777.01,7714.7,7847.98,7502.0,2017-11-17T19:00:00,2017-11-17T19:00:00,,14707.536844249666,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
184,7714.71,7838.54,7988.5,7536.0,2017-11-16T19:00:00,2017-11-16T19:00:00,,25031.04812726617,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
185,7838.53,7294.0,7985.37,7130.0,2017-11-15T19:00:00,2017-11-15T19:00:00,,29352.776150633803,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
186,7294.0,6605.0,7349.0,6605.0,2017-11-14T19:00:00,2017-11-14T19:00:00,,27878.012097322528,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
187,6605.0,6535.87,6748.0,6450.0,2017-11-13T19:00:00,2017-11-13T19:00:00,,20256.43299376123,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
188,6535.87,5886.35,6841.45,5850.0,2017-11-12T19:00:00,2017-11-12T19:00:00,,36435.24412920379,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
189,5886.35,6346.64,6486.0,5511.11,2017-11-11T19:00:00,2017-11-11T19:00:00,,52486.38494699077,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
190,6346.7,6577.63,6894.99,6201.01,2017-11-10T19:00:00,2017-11-10T19:00:00,,25649.567079388682,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
191,6577.62,7156.0,7350.0,6426.0,2017-11-09T19:00:00,2017-11-09T19:00:00,,34071.77769506517,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
192,7156.0,7467.97,7470.01,7079.0,2017-11-08T19:00:00,2017-11-08T19:00:00,,18059.350069632368,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
193,7467.96,7128.99,7898.0,7031.66,2017-11-07T19:00:00,2017-11-07T19:00:00,,38183.6275896576,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
194,7126.63,6969.76,7232.84,6968.49,2017-11-06T19:00:00,2017-11-06T19:00:00,,14503.28232211198,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
195,6969.76,7391.95,7432.49,6900.73,2017-11-05T19:00:00,2017-11-05T19:00:00,,24287.520913855715,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
196,7392.0,7412.35,7630.0,7310.0,2017-11-04T20:00:00,2017-11-04T20:00:00,,16504.957648621996,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
197,7412.55,7170.01,7498.0,7011.1,2017-11-03T20:00:00,2017-11-03T20:00:00,,13668.895448630636,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
198,7170.01,7039.99,7449.99,6955.89,2017-11-02T20:00:00,2017-11-02T20:00:00,,24759.331306027503,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
199,7039.98,6783.69,7445.0,6759.0,2017-11-01T20:00:00,2017-11-01T20:00:00,,35889.17659700642,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
200,6783.69,6445.01,6784.0,6363.59,2017-10-31T20:00:00,2017-10-31T20:00:00,,20571.55320179021,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
201,6445.01,6124.16,6472.13,6095.96,2017-10-30T20:00:00,2017-10-30T20:00:00,,15024.495585041655,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
202,6124.16,6140.01,6200.0,6028.0,2017-10-29T20:00:00,2017-10-29T20:00:00,,8341.532445991012,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
203,6140.01,5752.01,6298.99,5728.0,2017-10-28T20:00:00,2017-10-28T20:00:00,,12509.855150880294,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
204,5752.01,5780.0,5894.0,5715.0,2017-10-27T20:00:00,2017-10-27T20:00:00,,5453.797988890136,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
205,5780.0,5891.61,5998.0,5708.8,2017-10-26T20:00:00,2017-10-26T20:00:00,,9337.844124811072,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
206,5891.61,5739.97,6000.0,5701.0,2017-10-25T20:00:00,2017-10-25T20:00:00,,11850.827188240082,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
207,5739.97,5525.43,5765.0,5376.71,2017-10-24T20:00:00,2017-10-24T20:00:00,,14150.986318422154,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
208,5525.43,5906.0,5906.0,5462.19,2017-10-23T20:00:00,2017-10-23T20:00:00,,18281.065187719738,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
209,5905.99,6005.05,6057.02,5650.98,2017-10-22T20:00:00,2017-10-22T20:00:00,,16446.78333056132,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
210,6005.05,6024.85,6082.3,5755.95,2017-10-21T20:00:00,2017-10-21T20:00:00,,10770.429512931516,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
211,6024.86,5989.1,6189.1,5868.26,2017-10-20T20:00:00,2017-10-20T20:00:00,,14612.721467671974,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
212,5989.1,5704.0,6063.99,5630.0,2017-10-19T20:00:00,2017-10-19T20:00:00,,16708.98156400072,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
213,5704.01,5574.02,5750.0,5529.44,2017-10-18T20:00:00,2017-10-18T20:00:00,,8908.556522269733,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
214,5574.44,5593.97,5600.0,5102.0,2017-10-17T20:00:00,2017-10-17T20:00:00,,17620.441504422262,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
215,5594.0,5754.9,5769.99,5525.0,2017-10-16T20:00:00,2017-10-16T20:00:00,,9119.361769501647,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
216,5754.9,5693.7,5785.3,5575.55,2017-10-15T20:00:00,2017-10-15T20:00:00,,8820.355378919576,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
217,5693.7,5819.13,5849.83,5455.5,2017-10-14T20:00:00,2017-10-14T20:00:00,,11817.32828781003,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
218,5819.13,5624.87,5839.8,5567.86,2017-10-13T20:00:00,2017-10-13T20:00:00,,8999.203675939258,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
219,5624.8,5440.0,5867.0,5390.0,2017-10-12T20:00:00,2017-10-12T20:00:00,,26595.762252945915,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
220,5440.0,4814.99,5440.92,4809.59,2017-10-11T20:00:00,2017-10-11T20:00:00,,20097.688455108393,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
221,4814.99,4750.0,4869.97,4720.21,2017-10-10T20:00:00,2017-10-10T20:00:00,,7238.878761790592,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
222,4750.0,4769.55,4925.65,4701.53,2017-10-09T20:00:00,2017-10-09T20:00:00,,13709.64306252044,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
223,4769.55,4603.5,4875.39,4561.0,2017-10-08T20:00:00,2017-10-08T20:00:00,,14273.823428820879,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
224,4603.49,4425.0,4612.0,4420.01,2017-10-07T20:00:00,2017-10-07T20:00:00,,7158.2002795596245,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
225,4425.0,4363.0,4449.42,4320.0,2017-10-06T20:00:00,2017-10-06T20:00:00,,4178.250892880037,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
226,4362.99,4320.02,4407.0,4299.99,2017-10-05T20:00:00,2017-10-05T20:00:00,,6441.725603631233,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
227,4320.04,4214.84,4365.21,4150.01,2017-10-04T20:00:00,2017-10-04T20:00:00,,6482.327784391126,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
228,4214.84,4307.99,4344.0,4175.3,2017-10-03T20:00:00,2017-10-03T20:00:00,,6555.27096872063,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
229,4307.99,4392.71,4419.95,4240.0,2017-10-02T20:00:00,2017-10-02T20:00:00,,10606.106219449115,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
230,4392.71,4394.81,4470.0,4354.23,2017-10-01T20:00:00,2017-10-01T20:00:00,,8647.527991940035,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
231,4394.81,4339.01,4396.99,4256.92,2017-09-30T20:00:00,2017-09-30T20:00:00,,5366.91196997041,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
232,4339.0,4156.99,4356.28,4143.52,2017-09-29T20:00:00,2017-09-29T20:00:00,,6235.078456040739,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
233,4156.99,4189.42,4212.99,4015.17,2017-09-28T20:00:00,2017-09-28T20:00:00,,10360.833880710597,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
234,4189.42,4200.0,4269.95,4122.0,2017-09-27T20:00:00,2017-09-27T20:00:00,,7897.176890541436,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
235,4200.0,3885.09,4228.39,3880.36,2017-09-26T20:00:00,2017-09-26T20:00:00,,12072.668695739932,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
236,3885.09,3919.98,3960.0,3854.29,2017-09-25T20:00:00,2017-09-25T20:00:00,,5893.223538331437,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
237,3919.78,3669.01,3969.37,3669.01,2017-09-24T20:00:00,2017-09-24T20:00:00,,9583.737589110617,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
238,3669.01,3787.33,3789.36,3630.01,2017-09-23T20:00:00,2017-09-23T20:00:00,,4692.790902440512,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
239,3787.33,3619.01,3818.89,3580.0,2017-09-22T20:00:00,2017-09-22T20:00:00,,6595.93530667121,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
240,3619.01,3617.47,3767.77,3509.79,2017-09-21T20:00:00,2017-09-21T20:00:00,,12648.821300760372,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
241,3617.47,3872.07,3903.57,3571.0,2017-09-20T20:00:00,2017-09-20T20:00:00,,14978.485426011079,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
242,3872.06,3910.11,4044.0,3850.01,2017-09-19T20:00:00,2017-09-19T20:00:00,,9910.401114290831,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
243,3910.11,4100.0,4125.22,3850.44,2017-09-18T20:00:00,2017-09-18T20:00:00,,13781.155386420902,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
244,4100.0,3719.98,4130.0,3717.56,2017-09-17T20:00:00,2017-09-17T20:00:00,,16906.72338998044,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
245,3719.97,3726.51,3841.0,3475.64,2017-09-16T20:00:00,2017-09-16T20:00:00,,11718.880201670529,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
246,3726.51,3740.02,4042.98,3600.0,2017-09-15T20:00:00,2017-09-15T20:00:00,,19031.675972170164,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
247,3740.02,3249.99,3894.48,2975.01,2017-09-14T20:00:00,2017-09-14T20:00:00,,54488.48241947654,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
248,3250.4,3855.61,3923.0,3230.05,2017-09-13T20:00:00,2017-09-13T20:00:00,,36338.02724747856,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
249,3855.32,4164.52,4174.53,3726.0,2017-09-12T20:00:00,2017-09-12T20:00:00,,22842.532255519134,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
250,4164.52,4210.72,4375.37,4080.0,2017-09-11T20:00:00,2017-09-11T20:00:00,,12373.398577700957,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
251,4210.72,4251.36,4365.0,4111.14,2017-09-10T20:00:00,2017-09-10T20:00:00,,9068.25507562058,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
252,4251.36,4334.36,4349.99,4139.0,2017-09-09T20:00:00,2017-09-09T20:00:00,,10076.128786740926,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
253,4334.36,4350.0,4449.95,4180.0,2017-09-08T20:00:00,2017-09-08T20:00:00,,10073.895586670485,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
254,4350.0,4624.18,4679.99,4140.0,2017-09-07T20:00:00,2017-09-07T20:00:00,,22102.279125389985,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
255,4624.18,4616.18,4665.44,4475.01,2017-09-06T20:00:00,2017-09-06T20:00:00,,8455.041479830803,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
256,4616.18,4432.51,4692.0,4431.0,2017-09-05T20:00:00,2017-09-05T20:00:00,,16174.304331052053,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
257,4432.51,4498.46,4514.95,4242.38,2017-09-04T20:00:00,2017-09-04T20:00:00,,17315.43019201125,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
258,4498.25,4626.05,4628.05,4234.16,2017-09-03T20:00:00,2017-09-03T20:00:00,,20518.884482849156,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
259,4626.05,4642.39,4749.99,4524.0,2017-09-02T20:00:00,2017-09-02T20:00:00,,11568.858765381017,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
260,4649.99,4948.0,4980.0,4500.0,2017-09-01T20:00:00,2017-09-01T20:00:00,,19577.188745488864,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
261,4947.99,4743.94,4948.0,4706.0,2017-08-31T20:00:00,2017-08-31T20:00:00,,16759.143608380273,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
262,4743.94,4581.98,4769.03,4580.84,2017-08-30T20:00:00,2017-08-30T20:00:00,,13628.457778110656,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
263,4581.98,4599.01,4635.21,4500.55,2017-08-29T20:00:00,2017-08-29T20:00:00,,10383.434304599765,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
264,4599.0,4384.99,4656.83,4350.0,2017-08-28T20:00:00,2017-08-28T20:00:00,,14509.958123792154,products,BTC-USD,2017-08-29T00:00:00,2018-05-21T00:00:00,86400
